Pinch
1.0000000	0.00E+000
0.9937200	0.00E+000
0.9827658	0.00E+000
0.9699775	0.00E+000
0.9556484	0.00E+000
0.9402486	0.00E+000
0.9242123	0.00E+000
0.9078338	0.00E+000
0.8912799	0.00E+000
0.8746367	0.00E+000
0.8579464	0.00E+000
0.8412299	0.00E+000
0.8244974	0.00E+000
0.8077546	0.00E+000
0.7910046	0.00E+000
0.7742495	0.00E+000
0.7574910	0.00E+000
0.7407304	0.00E+000
0.7239692	0.00E+000
0.7072086	0.00E+000
0.6904498	0.00E+000
0.6736942	0.00E+000
0.6569430	0.00E+000
0.6401976	0.00E+000
0.6234593	0.00E+000
0.6067296	0.00E+000
0.5900098	0.00E+000
0.5733015	0.00E+000
0.5566061	0.00E+000
0.5399254	0.00E+000
0.5232609	0.00E+000
0.5066145	0.00E+000
0.4899881	0.00E+000
0.4733836	0.00E+000
0.4568033	0.00E+000
0.4402494	0.00E+000
0.4237245	0.00E+000
0.4072312	0.00E+000
0.3907728	0.00E+000
0.3743523	0.00E+000
0.3579737	0.00E+000
0.3416411	0.00E+000
0.3253592	0.00E+000
0.3091334	0.00E+000
0.2929700	0.00E+000
0.2768762	0.00E+000
0.2608607	0.00E+000
0.2449337	0.00E+000
0.2291078	0.00E+000
0.2133984	0.00E+000
0.1978253	0.00E+000
0.1824140	0.00E+000
0.1671985	0.00E+000
0.1522253	0.00E+000
0.1375585	0.00E+000
0.1232868	0.00E+000
0.1095300	0.00E+000
0.0964404	0.00E+000
0.0841925	0.00E+000
0.0729546	0.00E+000
0.0628486	0.00E+000
0.0539175	0.00E+000
0.0461220	0.00E+000
0.0393620	0.00E+000
0.0335089	0.00E+000
0.0284316	0.00E+000
0.0240108	0.00E+000
0.0201456	0.00E+000
0.0167535	0.00E+000
0.0137693	0.00E+000
0.0111423	0.00E+000
0.0088345	0.00E+000
0.0068187	0.00E+000
0.0050764	0.00E+000
0.0035971	0.00E+000
0.0023759	0.00E+000
0.0014115	0.00E+000
0.0007030	0.00E+000
0.0002449	0.00E+000
0.0000262	0.00E+000
0.0000262	0.00E+000
0.0002449	0.00E+000
0.0007030	0.00E+000
0.0014115	0.00E+000
0.0023759	0.00E+000
0.0035971	0.00E+000
0.0050764	0.00E+000
0.0068187	0.00E+000
0.0088345	0.00E+000
0.0111423	0.00E+000
0.0137693	0.00E+000
0.0167535	0.00E+000
0.0201456	0.00E+000
0.0240108	0.00E+000
0.0284316	0.00E+000
0.0335089	0.00E+000
0.0393620	0.00E+000
0.0461220	0.00E+000
0.0539175	0.00E+000
0.0628486	0.00E+000
0.0729546	0.00E+000
0.0841925	0.00E+000
0.0964404	0.00E+000
0.1095300	0.00E+000
0.1232868	0.00E+000
0.1375585	0.00E+000
0.1522253	0.00E+000
0.1671985	0.00E+000
0.1824140	0.00E+000
0.1978253	0.00E+000
0.2133984	0.00E+000
0.2291078	0.00E+000
0.2449337	0.00E+000
0.2608607	0.00E+000
0.2768762	0.00E+000
0.2929700	0.00E+000
0.3091334	0.00E+000
0.3253592	0.00E+000
0.3416411	0.00E+000
0.3579737	0.00E+000
0.3743523	0.00E+000
0.3907728	0.00E+000
0.4072312	0.00E+000
0.4237245	0.00E+000
0.4402494	0.00E+000
0.4568033	0.00E+000
0.4733836	0.00E+000
0.4899881	0.00E+000
0.5066145	0.00E+000
0.5232609	0.00E+000
0.5399254	0.00E+000
0.5566061	0.00E+000
0.5733015	0.00E+000
0.5900098	0.00E+000
0.6067296	0.00E+000
0.6234593	0.00E+000
0.6401976	0.00E+000
0.6569430	0.00E+000
0.6736942	0.00E+000
0.6904498	0.00E+000
0.7072086	0.00E+000
0.7239692	0.00E+000
0.7407304	0.00E+000
0.7574910	0.00E+000
0.7742495	0.00E+000
0.7910046	0.00E+000
0.8077546	0.00E+000
0.8244974	0.00E+000
0.8412299	0.00E+000
0.8579464	0.00E+000
0.8746367	0.00E+000
0.8912799	0.00E+000
0.9078338	0.00E+000
0.9242123	0.00E+000
0.9402486	0.00E+000
0.9556484	0.00E+000
0.9699775	0.00E+000
0.9827658	0.00E+000
0.9937200	0.00E+000
1.0000000	0.00E+000
