VARIABLES = "X", "Y","Z"
Zone T=interpolated I=25 J = 25
DATAPACKING=POINT
0.945668 0.030663 0.220799 
0.945443 0.014790 0.222435 
0.945586 -0.001169 0.222886 
0.946061 -0.017130 0.222179 
0.946834 -0.033011 0.220339 
0.947868 -0.048731 0.217392 
0.949128 -0.064206 0.213363 
0.950579 -0.079354 0.208278 
0.952186 -0.094094 0.202163 
0.953913 -0.108342 0.195044 
0.955724 -0.122016 0.186946 
0.957584 -0.135034 0.177895 
0.959458 -0.147313 0.167917 
0.961320 -0.158781 0.157046 
0.963177 -0.169403 0.145350 
0.965050 -0.179156 0.132906 
0.966954 -0.188014 0.119793 
0.968910 -0.195953 0.106086 
0.970934 -0.202948 0.091863 
0.973045 -0.208976 0.077201 
0.975260 -0.214011 0.062176 
0.977599 -0.218028 0.046867 
0.980078 -0.221005 0.031350 
0.982717 -0.222915 0.015702 
0.985533 -0.223734 -0.000000 
0.992504 0.011599 0.223231 
0.992828 -0.003462 0.223473 
0.993402 -0.018464 0.222700 
0.994207 -0.033351 0.220934 
0.995221 -0.048065 0.218193 
0.996423 -0.062550 0.214498 
0.997793 -0.076748 0.209869 
0.999310 -0.090602 0.204327 
1.000954 -0.104054 0.197891 
1.002703 -0.117047 0.190583 
1.004537 -0.129525 0.182421 
1.006435 -0.141429 0.173428 
1.008376 -0.152702 0.163621 
1.010345 -0.163292 0.153029 
1.012346 -0.173159 0.141700 
1.014386 -0.182268 0.129688 
1.016474 -0.190584 0.117050 
1.018620 -0.198072 0.103841 
1.020830 -0.204697 0.090114 
1.023115 -0.210423 0.075927 
1.025482 -0.215216 0.061334 
1.027940 -0.219041 0.046389 
1.030497 -0.221862 0.031148 
1.033163 -0.223644 0.015667 
1.035945 -0.224353 -0.000000 
1.040911 -0.003494 0.224322 
1.041388 -0.017885 0.223419 
1.042116 -0.032118 0.221680 
1.043074 -0.046155 0.219114 
1.044239 -0.059954 0.215730 
1.045589 -0.073477 0.211537 
1.047102 -0.086682 0.206544 
1.048756 -0.099531 0.200759 
1.050529 -0.111983 0.194192 
1.052397 -0.123997 0.186851 
1.054340 -0.135536 0.178745 
1.056334 -0.146557 0.169884 
1.058358 -0.157022 0.160275 
1.060395 -0.166890 0.149935 
1.062449 -0.176122 0.138900 
1.064532 -0.184678 0.127215 
1.066655 -0.192520 0.114923 
1.068828 -0.199608 0.102068 
1.071061 -0.205902 0.088694 
1.073365 -0.211364 0.074845 
1.075752 -0.215953 0.060564 
1.078231 -0.219631 0.045895 
1.080814 -0.222358 0.030882 
1.083511 -0.224095 0.015569 
1.086332 -0.224803 -0.000000 
1.090552 -0.015171 0.224437 
1.091082 -0.029046 0.222798 
1.091865 -0.042690 0.220432 
1.092878 -0.056077 0.217344 
1.094099 -0.069179 0.213535 
1.095504 -0.081969 0.209009 
1.097071 -0.094421 0.203769 
1.098778 -0.106507 0.197819 
1.100601 -0.118200 0.191161 
1.102517 -0.129473 0.183799 
1.104505 -0.140298 0.175735 
1.106541 -0.150650 0.166974 
1.108603 -0.160500 0.157517 
1.110673 -0.169819 0.147373 
1.112757 -0.178567 0.136572 
1.114865 -0.186700 0.125148 
1.117008 -0.194176 0.113135 
1.119196 -0.200951 0.100569 
1.121442 -0.206982 0.087483 
1.123754 -0.212226 0.073913 
1.126144 -0.216640 0.059893 
1.128623 -0.220182 0.045457 
1.131201 -0.222807 0.030639 
1.133889 -0.224473 0.015476 
1.136698 -0.225136 -0.000000 
1.141098 -0.023989 0.223943 
1.141645 -0.037466 0.221858 
1.142439 -0.050664 0.219105 
1.143460 -0.063565 0.215686 
1.144684 -0.076149 0.211603 
1.146090 -0.088399 0.206855 
1.147656 -0.100296 0.201446 
1.149360 -0.111822 0.195376 
1.151178 -0.122957 0.188648 
1.153090 -0.133684 0.181262 
1.155073 -0.143983 0.173220 
1.157105 -0.153837 0.164523 
1.159164 -0.163226 0.155174 
1.161233 -0.172129 0.145177 
1.163316 -0.180503 0.134556 
1.165423 -0.188306 0.123339 
1.167564 -0.195492 0.111551 
1.169747 -0.202016 0.099221 
1.171983 -0.207834 0.086375 
1.174282 -0.212900 0.073041 
1.176652 -0.217172 0.059246 
1.179104 -0.220603 0.045017 
1.181647 -0.223149 0.030382 
1.184291 -0.224765 0.015367 
1.187045 -0.225407 -0.000000 
1.192210 -0.030504 0.223203 
1.192748 -0.043673 0.220877 
1.193529 -0.056538 0.217907 
1.194531 -0.069085 0.214297 
1.195733 -0.081301 0.210048 
1.197114 -0.093172 0.205163 
1.198652 -0.104683 0.199642 
1.200326 -0.115822 0.193490 
1.202114 -0.126574 0.186706 
1.203994 -0.136925 0.179295 
1.205946 -0.146862 0.171257 
1.207947 -0.156370 0.162596 
1.209977 -0.165436 0.153312 
1.212019 -0.174041 0.143411 
1.214076 -0.182144 0.132914 
1.216156 -0.189701 0.121841 
1.218270 -0.196667 0.110215 
1.220424 -0.202995 0.098059 
1.222629 -0.208642 0.085395 
1.224891 -0.213561 0.072246 
1.227221 -0.217707 0.058633 
1.229626 -0.221036 0.044580 
1.232115 -0.223503 0.030108 
1.234696 -0.225061 0.015241 
1.237379 -0.225666 -0.000000 
1.243548 -0.035272 0.222583 
1.244082 -0.048230 0.220127 
1.244850 -0.060867 0.217031 
1.245832 -0.073173 0.213300 
1.247007 -0.085138 0.208937 
1.248355 -0.096748 0.203947 
1.249855 -0.107995 0.198335 
1.251488 -0.118867 0.192105 
1.253233 -0.129353 0.185261 
1.255068 -0.139442 0.177808 
1.256975 -0.149124 0.169750 
1.258932 -0.158386 0.161092 
1.260919 -0.167219 0.151839 
1.262921 -0.175606 0.141996 
1.264939 -0.183508 0.131580 
1.266982 -0.190879 0.120610 
1.269057 -0.197675 0.109105 
1.271172 -0.203852 0.097082 
1.273333 -0.209364 0.084561 
1.275549 -0.214166 0.071559 
1.277827 -0.218214 0.058096 
1.280174 -0.221463 0.044190 
1.282598 -0.223868 0.029860 
1.285107 -0.225384 0.015123 
1.287707 -0.225966 -0.000000 
1.294873 -0.038692 0.222377 
1.295402 -0.051495 0.219752 
1.296158 -0.063971 0.216507 
1.297122 -0.076111 0.212646 
1.298273 -0.087906 0.208172 
1.299593 -0.099345 0.203089 
1.301060 -0.110418 0.197402 
1.302657 -0.121117 0.191113 
1.304362 -0.131430 0.184226 
1.306156 -0.141349 0.176747 
1.308020 -0.150864 0.168677 
1.309934 -0.159964 0.160022 
1.311878 -0.168640 0.150785 
1.313837 -0.176877 0.140971 
1.315813 -0.184636 0.130598 
1.317813 -0.191874 0.119682 
1.319844 -0.198547 0.108242 
1.321913 -0.204612 0.096295 
1.324027 -0.210024 0.083860 
1.326192 -0.214740 0.070955 
1.328416 -0.218716 0.057597 
1.330705 -0.221909 0.043805 
1.333065 -0.224275 0.029596 
1.335505 -0.225770 0.014988 
1.338031 -0.226350 -0.000000 
1.346136 -0.040523 0.222596 
1.346669 -0.053241 0.219814 
1.347418 -0.065640 0.216433 
1.348364 -0.077709 0.212455 
1.349489 -0.089437 0.207883 
1.350775 -0.100813 0.202719 
1.352204 -0.111826 0.196965 
1.353757 -0.122465 0.190624 
1.355416 -0.132720 0.183697 
1.357164 -0.142578 0.176186 
1.358981 -0.152030 0.168095 
1.360850 -0.161063 0.159425 
1.362752 -0.169668 0.150178 
1.364673 -0.177828 0.140360 
1.366615 -0.185507 0.129987 
1.368582 -0.192665 0.119078 
1.370581 -0.199259 0.107653 
1.372617 -0.205249 0.095732 
1.374694 -0.210594 0.083333 
1.376820 -0.215253 0.070476 
1.378998 -0.219184 0.057180 
1.381235 -0.222347 0.043466 
1.383536 -0.224700 0.029351 
1.385906 -0.226203 0.014856 
1.388351 -0.226814 -0.000000 
1.397355 -0.040365 0.223178 
1.397891 -0.053075 0.220379 
1.398631 -0.065494 0.216973 
1.399558 -0.077605 0.212963 
1.400657 -0.089394 0.208353 
1.401909 -0.100845 0.203144 
1.403298 -0.111943 0.197342 
1.404808 -0.122674 0.190947 
1.406422 -0.133022 0.183963 
1.408123 -0.142971 0.176393 
1.409895 -0.152507 0.168240 
1.411721 -0.161614 0.159507 
1.413584 -0.170278 0.150196 
1.415472 -0.178478 0.140315 
1.417383 -0.186181 0.129881 
1.419323 -0.193348 0.118916 
1.421295 -0.199940 0.107443 
1.423303 -0.205918 0.095484 
1.425350 -0.211245 0.083061 
1.427440 -0.215880 0.070195 
1.429577 -0.219787 0.056908 
1.431765 -0.222925 0.043224 
1.434008 -0.225257 0.029163 
1.436308 -0.226743 0.014748 
1.438671 -0.227346 -0.000000 
1.448568 -0.037996 0.224060 
1.449093 -0.050815 0.221462 
1.449820 -0.063383 0.218201 
1.450731 -0.075678 0.214287 
1.451810 -0.087679 0.209726 
1.453040 -0.099363 0.204527 
1.454406 -0.110708 0.198697 
1.455890 -0.121691 0.192244 
1.457475 -0.132291 0.185176 
1.459147 -0.142485 0.177500 
1.460886 -0.152251 0.169223 
1.462679 -0.161568 0.160355 
1.464506 -0.170412 0.150901 
1.466356 -0.178760 0.140874 
1.468229 -0.186578 0.130296 
1.470128 -0.193832 0.119193 
1.472057 -0.200486 0.107593 
1.474020 -0.206506 0.095520 
1.476019 -0.211856 0.083001 
1.478059 -0.216502 0.070063 
1.480142 -0.220407 0.056732 
1.482274 -0.223538 0.043034 
1.484456 -0.225859 0.028995 
1.486694 -0.227335 0.014641 
1.488989 -0.227931 -0.000000 
1.499768 -0.033896 0.225163 
1.500298 -0.046966 0.222839 
1.501025 -0.059823 0.219786 
1.501932 -0.072437 0.216018 
1.503002 -0.084779 0.211547 
1.504220 -0.096818 0.206387 
1.505569 -0.108527 0.200550 
1.507033 -0.119875 0.194050 
